22.26555, 20.08887, 17.13534, 20.45143, 18.4619, 15.41928, 13.06593, 6.036787, 7.773905, 1.725397, 7.675259, 6.673264, 2.330364, 1.49462, 5.909714, 5.439093, 5.713238, 5.747863, 6.145019, 12.25664
19.91095, 19.54299, 19.1627, 19.94663, 19.37215, 16.96047, 14.23439, 2.104795, 2.747399, 6.94174, 1.742215, 5.379318, 5.788897, 2.415986, 2.045291, 5.194293, 4.928163, 8.847709, 6.127763, 6.296559
21.24948, 19.58287, 18.30759, 19.34101, 19.15557, 15.99772, 8.93893, 12.53032, 6.028118, 0.949947, 6.917767, 1.827701, 4.965254, 6.24695, 3.600013, 3.125881, 5.980426, 2.34552, 4.489942, 7.3793
21.48963, 19.96517, 11.96591, 18.73083, 15.20835, 15.31809, 10.88565, 2.075988, 0.8224032, 0.4407379, 0.3004558, 0.3856341, 1.245434, 1.317338, 5.90792, 6.212832, 5.552923, 4.722182, 2.278284, 8.602725
13.81946, 11.37362, 10.67916, 12.61905, 11.49747, 3.137214, 1.149596, 0.6428217, 0.453657, 0.8306999, 0.3766204, 0.5774424, 0.5140916, 0.3894979, 0.9144875, 0.7758209, 1.778253, 2.570983, 1.768099, 2.714869
11.18999, 9.869431, 10.7223, 10.7766, 9.736689, 7.502362, 0.9385389, 0.8316947, 0.9869995, 0.3836398, 0.5440685, 0.6093342, 0.7440196, 0.2886309, 0.9617257, 2.058763, 1.976189, 1.04853, 2.366217, 2.194122
11.94964, 11.4639, 9.597934, 10.19201, 6.89126, 7.5507, 1.001351, 0.9891769, 0.9948004, 0.9563477, 0.9814856, 0.3382896, 0.2711117, 0.2237536, 1.070508, 1.034375, 2.098895, 1.326616, 0.9977989, 2.983155
10.45783, 10.13611, 9.81571, 10.02598, 10.05382, 7.234916, 6.662395, 0.9945641, 0.9819056, 0.9910258, 0.9860834, 0.986755, 0.4421474, 0.2332776, 0.4564124, 0.1343572, 0.1979308, 1.264081, 2.634424, 5.005041
10.42617, 10.43352, 9.125963, 8.004865, 7.917976, 6.617233, 0.9892002, 0.9869598, 0.9844584, 0.9911106, 0.9928674, 0.9742557, 0.9929029, 0.9934315, 0.9373682, 0.242741, 0.2593701, 0.3405801, 3.907918, 1.440495
9.47882, 9.68154, 10.19574, 9.670107, 9.887847, 4.580505, 0.9892504, 0.9943348, 0.9767354, 0.9880111, 0.9943056, 0.9953768, 0.9893841, 0.9818651, 0.9948731, 0.9237368, 0.8257722, 0.2369844, 1.416645, 9.588516
10.58119, 9.639339, 10.50924, 8.890395, 5.279579, 5.950868, 0.9820361, 1.001059, 0.9869395, 0.9970007, 0.9966607, 0.9852477, 0.9929308, 0.9811803, 0.987979, 0.9906576, 0.8006685, 0.4249278, 5.672006, 14.15008
10.21379, 10.38456, 9.7696, 8.964899, 7.515919, 7.977469, 6.044048, 1.000305, 1.0001, 0.9924523, 0.9906273, 0.9980413, 0.9951476, 0.9829787, 0.9919873, 0.9197451, 0.03153378, 5.602581, 5.400307, 13.44202
8.950551, 8.129211, 7.921266, 8.905361, 8.559126, 7.420488, 5.994339, 0.982748, 0.9880157, 0.9910161, 0.9968718, 0.9831167, 0.9814095, 0.9962453, 0.9800438, 6.396872, 5.449947, 5.841095, 6.503761, 9.600405
10.53721, 8.687474, 9.157995, 10.43492, 8.836519, 9.110826, 7.435023, 8.107506, 0.9927211, 0.9856532, 0.9960539, 0.9906661, 2.299877, 0.8515471, 7.028232, 5.538198, 5.897771, 6.005781, 5.348711, 7.38313
10.48069, 8.756089, 9.985926, 10.01292, 8.70423, 8.488958, 8.55567, 8.862355, 8.174623, 9.615218, 0.9108593, 6.33762, 5.695167, 5.581884, 5.808484, 6.29952, 4.877523, 5.738901, 4.326655, 6.296301
17.47172, 9.998575, 20.5644, 9.313775, 8.836614, 8.661211, 8.920725, 8.653172, 9.008274, 8.999027, 6.833977, 5.976437, 6.056966, 5.965877, 6.139235, 4.399943, 5.429093, 5.607897, 5.482493, 6.666586
20.29963, 21.56405, 18.87394, 8.597379, 10.45419, 8.421997, 9.383119, 8.985781, 7.36357, 6.360063, 8.612952, 5.230723, 6.112063, 6.295076, 6.667365, 6.050786, 5.95985, 4.930937, 6.274651, 6.164397
20.33947, 22.02366, 20.24765, 12.73818, 8.641541, 8.771907, 9.157837, 8.728665, 9.26424, 8.676594, 6.449084, 5.758822, 5.949497, 6.220157, 7.790249, 7.214905, 5.328655, 6.917348, 8.5666, 9.439369
21.84259, 19.73807, 19.88728, 20.89068, 13.90183, 12.5156, 8.981683, 7.893024, 10.54528, 9.844199, 8.286391, 5.478741, 5.936212, 7.385534, 6.563238, 10.59503, 7.373984, 6.087287, 12.95019, 11.71775
19.88054, 19.85695, 20.21214, 12.92299, 12.91855, 12.70179, 10.74559, 11.18801, 12.29192, 11.23265, 8.301542, 8.798847, 5.902848, 5.842016, 7.833312, 10.83598, 12.94221, 12.29447, 11.44249, 15.49681
