00090.vtk,63.3328,127.082,0,-0.00191431,0.0431653,0.0622273,0.997126
00091.vtk,63.4563,127.097,0,-0.00280589,0.0443047,0.0615664,0.997115
00092.vtk,63.57,127.111,0,-0.0030907,0.0420625,0.0591104,0.99736
00093.vtk,63.6847,127.125,0,-0.00595983,0.0410392,0.0582705,0.997439
00094.vtk,63.8084,127.139,0,-0.0102949,0.0432496,0.0567231,0.9974
00095.vtk,63.913,127.151,0,-0.0108059,0.0419985,0.0554049,0.997522
00096.vtk,64.0348,127.164,0,-0.0126352,0.0425429,0.0531871,0.997598
00097.vtk,64.1374,127.175,0,-0.0125143,0.0434094,0.0520615,0.997621
00098.vtk,64.2518,127.186,0,-0.0113802,0.044372,0.0507694,0.997659
00099.vtk,64.3772,127.199,0,-0.00901937,0.0417855,0.0496575,0.997851
00100.vtk,64.4911,127.21,0,-0.00693601,0.0396252,0.0518679,0.997843
00101.vtk,64.6157,127.224,0,-0.00598731,0.0366443,0.0687768,0.996941
00102.vtk,64.7898,127.256,0,-0.00235655,0.0327245,0.0943827,0.994995
00103.vtk,64.9309,127.291,0,0.00587689,0.0386971,0.137861,0.989678
00104.vtk,65.0532,127.335,0,0.0120592,0.0400501,0.198856,0.979136
00105.vtk,65.141,127.368,0,0.0126161,0.0435249,0.249596,0.967289
00106.vtk,65.234,127.425,0,0.0128645,0.0486737,0.299618,0.95273
00107.vtk,65.3344,127.505,0,0.0118118,0.0529749,0.363443,0.930034
00108.vtk,65.3903,127.561,0,0.0137368,0.0536467,0.402141,0.913901
00109.vtk,65.4975,127.688,0,0.0083932,0.0530429,0.427553,0.902394
00110.vtk,65.5559,127.76,0,0.0105938,0.0442057,0.430417,0.901485
00111.vtk,65.6346,127.857,0,0.0115862,0.0367851,0.432661,0.900731
00112.vtk,65.7059,127.947,0,0.00488107,0.0342759,0.435386,0.899578
00113.vtk,65.7836,128.046,0,0.00391244,0.0341229,0.437126,0.898744
00114.vtk,65.8543,128.136,0,-0.0008172,0.0405859,0.440201,0.896981
00115.vtk,65.9425,128.251,0,-0.00796408,0.0425317,0.441165,0.896382
00116.vtk,66.0204,128.352,0,-0.0110211,0.0423471,0.440516,0.896678
00117.vtk,66.0773,128.426,0,-0.0114125,0.0432104,0.441434,0.89618
00118.vtk,66.1465,128.516,0,-0.00993716,0.0430152,0.444546,0.894667
00119.vtk,66.2221,128.617,0,-0.00529534,0.0423737,0.447498,0.893265
00120.vtk,66.3102,128.736,0,-0.00647145,0.0409937,0.451224,0.891445
00121.vtk,66.3729,128.822,0,-0.00730396,0.0408039,0.453571,0.890255
00122.vtk,66.4459,128.922,0,-0.0090267,0.0406238,0.45653,0.888735
00123.vtk,66.5134,129.017,0,-0.00795773,0.0399778,0.458784,0.887612
00124.vtk,66.5854,129.119,0,-0.00744388,0.0397982,0.46113,0.886408
00125.vtk,66.651,129.213,0,-0.00868461,0.0389953,0.464109,0.884877
00126.vtk,66.723,129.318,0,-0.010222,0.0381007,0.466934,0.883412
00127.vtk,66.7722,129.39,0,-0.00969257,0.0382805,0.468332,0.88267
00128.vtk,66.8576,129.517,0,-0.0107581,0.0388073,0.472137,0.880605
00129.vtk,66.9234,129.617,0,-0.0119651,0.0386945,0.475017,0.879044
00130.vtk,66.9871,129.715,0,-0.0104584,0.0366346,0.477192,0.877973
00131.vtk,67.0543,129.819,0,-0.0106955,0.033917,0.483088,0.874849
00132.vtk,67.1324,129.947,0,-0.0103911,0.0323989,0.498947,0.865964
00133.vtk,67.2046,130.076,0,-0.0100412,0.0310828,0.514944,0.856601
00134.vtk,67.2708,130.201,0,-0.0102728,0.0319412,0.530125,0.847255
00135.vtk,67.3269,130.323,0,-0.0104329,0.0344093,0.544148,0.838219
00136.vtk,67.4101,130.466,0,-0.00798353,0.0367736,0.592278,0.804854
00137.vtk,67.4188,130.587,0,-0.010896,0.0371596,0.606711,0.793979
00138.vtk,67.456,130.725,0,-0.0145208,0.0391666,0.61018,0.791161
00139.vtk,67.4929,130.843,0,-0.0171709,0.0416435,0.616607,0.785982
00140.vtk,67.5251,131.02,0,-0.017487,0.0476532,0.651629,0.756837
00141.vtk,67.5389,131.137,0,-0.0223065,0.0496965,0.654847,0.753796
00142.vtk,67.5554,131.254,0,-0.0259293,0.0495735,0.653983,0.754438
00143.vtk,67.5728,131.376,0,-0.0271523,0.051586,0.652616,0.755443
00144.vtk,67.5896,131.491,0,-0.027003,0.0502738,0.651378,0.756605
00145.vtk,67.6062,131.601,0,-0.0281021,0.0494481,0.649684,0.758074
00146.vtk,67.626,131.728,0,-0.0275249,0.0459236,0.648132,0.759643
00147.vtk,67.6442,131.841,0,-0.0277035,0.042785,0.646293,0.761385
00148.vtk,67.6644,131.964,0,-0.0273154,0.0412352,0.644923,0.762646
00149.vtk,67.6855,132.088,0,-0.0272061,0.0398505,0.643404,0.764004
00150.vtk,67.7046,132.198,0,-0.0274416,0.040824,0.641754,0.765331
00151.vtk,67.7293,132.315,0,-0.0281805,0.0419366,0.646414,0.761312
00152.vtk,67.7447,132.435,0,-0.0304104,0.045553,0.659658,0.749567
00153.vtk,67.7611,132.583,0,-0.0309373,0.0471699,0.675347,0.73534
00154.vtk,67.771,132.733,0,-0.0296328,0.0456275,0.689755,0.721996
00155.vtk,67.7754,132.843,0,-0.0290707,0.0436166,0.690399,0.721528
00156.vtk,67.7816,132.985,0,-0.0273365,0.0408973,0.692212,0.720016
00157.vtk,67.7848,133.1,0,-0.0268034,0.0384491,0.701516,0.711111
00158.vtk,67.7856,133.215,0,-0.0262844,0.036895,0.709909,0.702835
00159.vtk,67.7844,133.326,0,-0.0256606,0.0364928,0.712377,0.700378
00160.vtk,67.7816,133.454,0,-0.0246945,0.0360922,0.718265,0.694394
00161.vtk,67.7805,133.577,0,-0.0253991,0.0374314,0.734739,0.676841
00162.vtk,67.7589,133.746,0,-0.0261335,0.0379144,0.757292,0.651451
00163.vtk,67.7394,133.864,0,-0.0276428,0.0401155,0.763655,0.643784
00164.vtk,67.7212,133.968,0,-0.0289919,0.0426535,0.769845,0.636144
00165.vtk,67.6943,134.1,0,-0.0300057,0.0442604,0.777147,0.627043
00166.vtk,67.6666,134.223,0,-0.0326117,0.0432584,0.783233,0.619364
00167.vtk,67.6389,134.335,0,-0.0322078,0.0416367,0.788835,0.612347
00168.vtk,67.6085,134.45,0,-0.0322711,0.0406775,0.794999,0.604384
00169.vtk,67.578,134.545,0,-0.0295179,0.046401,0.842469,0.53593
00170.vtk,67.5481,134.603,0,-0.0268962,0.0447533,0.86462,0.499706
00171.vtk,67.4763,134.723,0,-0.0270469,0.0422524,0.872246,0.486487
00172.vtk,67.4055,134.837,0,-0.0255334,0.038643,0.878806,0.474927
00173.vtk,67.3455,134.926,0,-0.0225596,0.0388647,0.884135,0.465065
00174.vtk,67.2562,135.052,0,-0.0220791,0.0372019,0.890803,0.452325
00175.vtk,67.1844,135.15,0,-0.0233852,0.0363826,0.896293,0.441349
00176.vtk,67.1121,135.242,0,-0.0225101,0.0354393,0.901292,0.431173
00177.vtk,67.0345,135.338,0,-0.023075,0.0353827,0.902463,0.428692
00178.vtk,66.9544,135.436,0,-0.0239752,0.0344285,0.902305,0.429052
00179.vtk,66.8575,135.555,0,-0.0259266,0.0345635,0.901458,0.430705
00180.vtk,66.7866,135.643,0,-0.0277017,0.0367898,0.900395,0.43263
00181.vtk,66.7077,135.741,0,-0.0297407,0.0365233,0.899338,0.434711
00182.vtk,66.6442,135.822,0,-0.031239,0.0364865,0.898121,0.437117
00183.vtk,66.5593,135.93,0,-0.0333362,0.0342662,0.896855,0.439733
00184.vtk,66.4901,136.02,0,-0.0329804,0.0350934,0.898775,0.435756
00185.vtk,66.3999,136.128,0,-0.0318575,0.033298,0.90889,0.414483
00186.vtk,66.3173,136.223,0,-0.0314412,0.0319172,0.908327,0.415855
00187.vtk,66.2422,136.311,0,-0.0305402,0.0297136,0.907511,0.417861
00188.vtk,66.1872,136.375,0,-0.0303112,0.0300923,0.906926,0.419119
00189.vtk,66.124,136.449,0,-0.0315697,0.0302563,0.90638,0.420194
00190.vtk,66.0498,136.537,0,-0.0344105,0.0289594,0.90535,0.422278
00191.vtk,65.9502,136.656,0,-0.0358003,0.0291539,0.903972,0.425091
00192.vtk,65.8505,136.77,0,-0.0343554,0.0336631,0.925672,0.375258
00193.vtk,65.7425,136.871,0,-0.0338418,0.0320266,0.929069,0.36696
00194.vtk,65.6505,136.957,0,-0.0351821,0.0303059,0.92852,0.368366
00195.vtk,65.5679,137.035,0,-0.0388935,0.0296447,0.927974,0.369423
00196.vtk,65.4764,137.121,0,-0.0419271,0.028632,0.927393,0.370627
00197.vtk,65.3931,137.201,0,-0.0444425,0.0292286,0.926297,0.373022
00198.vtk,65.3031,137.288,0,-0.0457079,0.0288637,0.925658,0.374479
00199.vtk,65.2209,137.367,0,-0.0465882,0.0263797,0.925056,0.37604
00200.vtk,65.1169,137.465,0,-0.0445914,0.0208078,0.933172,0.356047
00201.vtk,65.0195,137.552,0,-0.038,0.0191964,0.93248,0.358703
00202.vtk,64.9368,137.627,0,-0.0327171,0.0192627,0.931794,0.360995
00203.vtk,64.8207,137.733,0,-0.0317473,0.0193361,0.930809,0.363612
00204.vtk,64.7341,137.813,0,-0.0339757,0.0152355,0.930056,0.365527
00205.vtk,64.666,137.877,0,-0.0386492,0.0175742,0.929737,0.365769
00206.vtk,64.5576,137.978,0,-0.0418638,0.021142,0.928374,0.368677
00207.vtk,64.474,138.057,0,-0.0430483,0.0238046,0.927459,0.370675
00208.vtk,64.4078,138.12,0,-0.0417075,0.024396,0.926869,0.372261
00209.vtk,64.3012,138.223,0,-0.0411877,0.0217647,0.925677,0.375436
00210.vtk,64.2109,138.311,0,-0.0429874,0.0209481,0.92477,0.377511
00211.vtk,64.1299,138.39,0,-0.0460838,0.0203083,0.924014,0.379029
00212.vtk,64.04,138.479,0,-0.0477591,0.0215128,0.923421,0.380197
00213.vtk,63.9621,138.557,0,-0.0506208,0.0222791,0.922429,0.382185
00214.vtk,63.854,138.665,0,-0.0522256,0.0237625,0.921351,0.384474
00215.vtk,63.7659,138.755,0,-0.0531706,0.0234113,0.920663,0.386011
00216.vtk,63.6855,138.837,0,-0.0536814,0.0243169,0.919823,0.387883
00217.vtk,63.5987,138.926,0,-0.0523581,0.0238458,0.918796,0.390516
00218.vtk,63.5189,139.009,0,-0.052252,0.0235445,0.918361,0.391572
00219.vtk,63.4094,139.124,0,-0.0494834,0.0228689,0.917501,0.39398
00220.vtk,63.3534,139.183,0,-0.0468634,0.0236732,0.918851,0.391097
00221.vtk,63.2653,139.27,0,-0.0466675,0.0230128,0.926222,0.373369
00222.vtk,63.1588,139.373,0,-0.0462541,0.0204957,0.925392,0.37562
00223.vtk,63.0513,139.474,0,-0.0458162,0.0205874,0.933169,0.355912
00224.vtk,62.9581,139.557,0,-0.0465363,0.0204307,0.932758,0.356902
00225.vtk,62.8725,139.634,0,-0.046531,0.0188889,0.932316,0.358142
00226.vtk,62.7872,139.711,0,-0.0471764,0.0194702,0.931684,0.359667
00227.vtk,62.6947,139.795,0,-0.0473594,0.0208474,0.931231,0.360736
00228.vtk,62.6101,139.872,0,-0.0469817,0.0214053,0.930749,0.361994
00229.vtk,62.5177,139.957,0,-0.0488234,0.0215731,0.929839,0.364076
00230.vtk,62.4356,140.033,0,-0.0473815,0.0191789,0.929436,0.365424
00231.vtk,62.3424,140.12,0,-0.0458154,0.0207935,0.928721,0.36735
00232.vtk,62.2588,140.199,0,-0.0455324,0.0210349,0.928119,0.36889
00233.vtk,62.1673,140.285,0,-0.0456764,0.0212046,0.927642,0.37006
00234.vtk,62.0907,140.358,0,-0.0452552,0.0201539,0.92706,0.371625
00235.vtk,61.994,140.451,0,-0.0454253,0.020318,0.927691,0.370019
00236.vtk,61.9107,140.53,0,-0.0460665,0.0210774,0.927067,0.371456
00237.vtk,61.8196,140.617,0,-0.0464634,0.0225871,0.926356,0.37309
00238.vtk,61.7379,140.696,0,-0.0449033,0.0200737,0.925762,0.374894
00239.vtk,61.6471,140.783,0,-0.0458325,0.0198756,0.929548,0.365302
00240.vtk,61.5629,140.861,0,-0.0466406,0.0180974,0.929387,0.3657
00241.vtk,61.4719,140.946,0,-0.0471062,0.0178571,0.928784,0.367182
00242.vtk,61.388,141.025,0,-0.048116,0.0192831,0.928398,0.367953
00243.vtk,61.2964,141.111,0,-0.0495389,0.0188583,0.927718,0.369499
00244.vtk,61.2133,141.189,0,-0.0491584,0.0196332,0.929236,0.365677
00245.vtk,61.1215,141.275,0,-0.0449686,0.0181338,0.92906,0.366738
00246.vtk,61.0383,141.353,0,-0.0421578,0.0172455,0.92908,0.367064
00247.vtk,60.9465,141.439,0,-0.0413997,0.0176535,0.930745,0.362888
00248.vtk,60.862,141.517,0,-0.0424216,0.0199712,0.931081,0.361786
00249.vtk,60.7796,141.592,0,-0.0434687,0.0236613,0.93414,0.353459
00250.vtk,60.6832,141.676,0,-0.0446292,0.0249591,0.935961,0.34837
00251.vtk,60.5686,141.772,0,-0.0425124,0.0273487,0.944472,0.32468
00252.vtk,60.47,141.848,0,-0.0434844,0.0277474,0.946214,0.319404
00253.vtk,60.3637,141.921,0,-0.0408296,0.0312303,0.962383,0.266789
00254.vtk,60.2653,141.978,0,-0.0414177,0.0293874,0.965502,0.255397
00255.vtk,60.159,142.038,0,-0.0418757,0.0268817,0.965191,0.25677
00256.vtk,60.0559,142.097,0,-0.0428043,0.0264223,0.964835,0.258
00257.vtk,59.9493,142.158,0,-0.0429313,0.0255991,0.964547,0.259134
00258.vtk,59.8485,142.217,0,-0.0442926,0.0259398,0.964024,0.260812
00259.vtk,59.7401,142.28,0,-0.0457516,0.0237849,0.963649,0.26215
00260.vtk,59.6418,142.338,0,-0.0456865,0.0215115,0.96332,0.263561
00261.vtk,59.5335,142.402,0,-0.0430078,0.0224992,0.96283,0.265712
00262.vtk,59.4357,142.461,0,-0.0408825,0.0221278,0.962397,0.267639
00263.vtk,59.3278,142.526,0,-0.0397235,0.0207961,0.961747,0.270244
00264.vtk,59.2297,142.586,0,-0.040909,0.0186344,0.961204,0.272152
00265.vtk,59.1237,142.651,0,-0.0422888,0.0184505,0.960628,0.27398
00266.vtk,59.0261,142.712,0,-0.0441192,0.0198935,0.960014,0.275737
00267.vtk,58.9286,142.773,0,-0.0449296,0.0204845,0.9595,0.277347
00268.vtk,58.8428,142.827,0,-0.0446853,0.0198387,0.95914,0.278677
00269.vtk,58.7474,142.888,0,-0.0461931,0.0216272,0.958653,0.279968
00270.vtk,58.649,142.951,0,-0.047289,0.0220395,0.957725,0.282915
00271.vtk,58.5456,143.018,0,-0.0479265,0.0203107,0.957321,0.284302
00272.vtk,58.4478,143.082,0,-0.0472524,0.0200254,0.956548,0.287024
00273.vtk,58.3435,143.151,0,-0.0466522,0.0194981,0.956035,0.28886
00274.vtk,58.2487,143.214,0,-0.0452882,0.0186206,0.955436,0.29111
00275.vtk,58.1441,143.284,0,-0.0435755,0.0189852,0.957323,0.285086
00276.vtk,58.0192,143.363,0,-0.0427903,0.0197454,0.963455,0.263692
00277.vtk,57.8892,143.437,0,-0.0419814,0.0220488,0.969747,0.239461
00278.vtk,57.7774,143.493,0,-0.0433531,0.0239583,0.974194,0.220208
00279.vtk,57.6421,143.554,0,-0.0459089,0.0253443,0.97915,0.196255
00280.vtk,57.5034,143.609,0,-0.0483452,0.0250916,0.983853,0.170489
00281.vtk,57.3495,143.657,0,-0.0502954,0.0301031,0.990833,0.121711
00282.vtk,57.2178,143.684,0,-0.0462144,0.0329812,0.996066,0.0680352
00283.vtk,57.0769,143.697,0,-0.0433377,0.0331204,0.998399,0.0149745
00284.vtk,57.0316,143.697,0,-0.0415848,0.0326757,0.998567,-0.00813407
00285.vtk,56.8857,143.688,0,-0.0402415,0.0300294,0.99773,-0.0448814
00286.vtk,56.7442,143.673,0,-0.0410778,0.0275334,0.995895,-0.0758159
00287.vtk,56.6133,143.646,0,-0.0431764,0.0275648,0.990229,-0.129705
00288.vtk,56.4892,143.607,0,-0.0440008,0.0275306,0.981172,-0.186031
00289.vtk,56.3872,143.562,0,-0.0442189,0.0286404,0.971178,-0.232459
00290.vtk,56.2736,143.498,0,-0.0440213,0.0278795,0.955401,-0.290679
00291.vtk,56.168,143.42,0,-0.0406968,0.0281122,0.937325,-0.344928
00292.vtk,56.0726,143.333,0,-0.038187,0.0289176,0.914948,-0.40072
00293.vtk,55.9878,143.234,0,-0.0380699,0.029143,0.890712,-0.452033
00294.vtk,55.9143,143.123,0,0.0383455,-0.0264159,-0.861973,0.50481
00295.vtk,55.8464,142.992,0,0.0407929,-0.0221793,-0.840276,0.540167
00296.vtk,55.7958,142.876,0,0.0399863,-0.0211974,-0.834567,0.549045
00297.vtk,55.7464,142.761,0,0.0428743,-0.0159777,-0.835281,0.547916
00298.vtk,55.7006,142.656,0,0.0432523,-0.0120287,-0.836445,0.546209
00299.vtk,55.6543,142.551,0,0.041712,-0.0140024,-0.837717,0.544329
00300.vtk,55.6076,142.446,0,0.0432356,-0.00931263,-0.839292,0.541878
00301.vtk,55.5565,142.332,0,0.0430538,-0.00801588,-0.840776,0.539609
00302.vtk,55.5042,142.218,0,0.0428164,-0.00707952,-0.837805,0.544242
00303.vtk,55.4595,142.115,0,0.0432087,-0.00548138,-0.832806,0.551849
